127.0.0.1 - - [08/Aug/2015:12:22:36 -0400] "GET / HTTP/1.1" 404 994
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:43 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:44 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:45 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:46 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 200 12140
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/Javascript/run_prettify.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/Javascript/nouislider.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/Javascript/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/Javascript/jcanvas.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/Javascript/inorderTraversal.js HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/images/bg-menu-left-curve.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/images/bg-menu.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:15:47 -0400] "GET /JEZ3_Apps/images/bg-content.gif HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:21:38 -0400] "GET /JEZ3_Apps/fifteenpuzzle.html HTTP/1.1" 200 12380
127.0.0.1 - - [08/Aug/2015:18:21:38 -0400] "GET /JEZ3_Apps/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:21:38 -0400] "GET /JEZ3_Apps/css/jquery-ui.css HTTP/1.1" 304 -
127.0.0.1 - - [08/Aug/2015:18:21:38 -0400] "GET /JEZ3_Apps/css/nouislider.min.css HTTP/1.1" 304 -
